side	eta	eta_r	phi	dphi	depth	det	rbx	sector	rm	pixel	qie	adc	rm_fi	fi_ch	let_code	crate	block_coupler	htr	fpga	htr_fi	dcc_sl	spigo	dcc	fedid	QIEId	index	oSLBmap	htr_ch	index	oSLB_link	oSLBbit	CSL_i	TwinMux	TwinMux_link	TwinMux_bit	ring	HO label	TwinMux label	old HO label
-1	6	-6	5	1	4	HO	HO1M02	2	3	12	1	0	2	0	E	3	12.02	7	bot	2	10	11	1	724	100993	725	3	3	147	1	12	184	YB-1_S2	6	12	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	6	-6	6	1	4	HO	HO1M02	2	3	7	1	1	2	1	L	3	12.02	7	bot	2	10	11	1	724	100993	726	3	4	148	1	13	184	YB-1_S2	6	13	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	6	-6	7	1	4	HO	HO1M02	2	3	3	1	2	2	2	S	3	12.02	7	bot	2	10	11	1	724	100993	727	3	5	149	1	14	184	YB-1_S2	6	14	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	5	-5	6	1	4	HO	HO1M02	2	3	4	1	4	3	0	M	3	12.03	7	bot	3	10	11	1	724	100993	798	3	6	150	1	16	184	YB-1_S2	6	16	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	5	-5	7	1	4	HO	HO1M02	2	3	8	1	5	3	1	T	3	12.03	7	bot	3	10	11	1	724	100993	799	3	7	151	1	17	184	YB-1_S2	6	17	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	5	-5	5	1	4	HO	HO1M02	2	3	1	1	3	3	2	F	3	12.03	7	bot	3	10	11	1	724	100993	797	3	8	152	1	15	184	YB-1_S2	6	15	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	7	-7	9	1	4	HO	HO1M02	2	1	9	2	4	5	0	K	3	3.09	7	top	1	10	10	1	724	101192	657	3	24	168	1	1	184	YB-1_S2	6	1	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	7	-7	10	1	4	HO	HO1M02	2	1	13	2	5	5	1	R	3	3.09	7	top	1	10	10	1	724	101192	658	3	25	169	1	2	184	YB-1_S2	6	2	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	7	-7	8	1	4	HO	HO1M02	2	1	5	2	3	5	2	D	3	3.09	7	top	1	10	10	1	724	101192	656	3	26	170	1	0	184	YB-1_S2	6	0	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	6	-6	8	1	4	HO	HO1M02	2	1	12	1	0	2	0	E	3	3.1	7	top	2	10	10	1	724	101215	728	3	27	171	1	3	184	YB-1_S2	6	3	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	6	-6	9	1	4	HO	HO1M02	2	1	7	1	1	2	1	L	3	3.1	7	top	2	10	10	1	724	101215	729	3	28	172	1	4	184	YB-1_S2	6	4	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	6	-6	10	1	4	HO	HO1M02	2	1	3	1	2	2	2	S	3	3.1	7	top	2	10	10	1	724	101215	730	3	29	173	1	5	184	YB-1_S2	6	5	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	5	-5	9	1	4	HO	HO1M02	2	1	4	1	4	3	0	M	3	3.11	7	top	3	10	10	1	724	101215	801	3	30	174	1	7	184	YB-1_S2	6	7	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	5	-5	10	1	4	HO	HO1M02	2	1	8	1	5	3	1	T	3	3.11	7	top	3	10	10	1	724	101215	802	3	31	175	1	8	184	YB-1_S2	6	8	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
-1	5	-5	8	1	4	HO	HO1M02	2	1	1	1	3	3	2	F	3	3.11	7	top	3	10	10	1	724	101215	800	3	32	176	1	6	184	YB-1_S2	6	6	-1	S2F02_CR03_HTR07_Slot-t	RPC_YB-1_S2_Fib6_HO_CR03_HTR07_Slot-t	HO_S2_Hn2
1	7	7	6	1	4	HO	HO1P02	2	3	9	2	4	5	0	K	3	15.01	13	bot	1	20	1	2	725	101122	1662	17	0	816	1	10	202	YB+1_S2	6	10	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	7	7	7	1	4	HO	HO1P02	2	3	13	2	5	5	1	R	3	15.01	13	bot	1	20	1	2	725	101122	1663	17	1	817	1	11	202	YB+1_S2	6	11	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	7	7	5	1	4	HO	HO1P02	2	3	5	2	3	5	2	D	3	15.01	13	bot	1	20	1	2	725	101122	1661	17	2	818	1	9	202	YB+1_S2	6	9	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	6	6	5	1	4	HO	HO1P02	2	3	12	1	0	2	0	E	3	15.02	13	bot	2	20	1	2	725	100903	1589	17	3	819	1	12	202	YB+1_S2	6	12	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	6	6	6	1	4	HO	HO1P02	2	3	7	1	1	2	1	L	3	15.02	13	bot	2	20	1	2	725	100903	1590	17	4	820	1	13	202	YB+1_S2	6	13	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	6	6	7	1	4	HO	HO1P02	2	3	3	1	2	2	2	S	3	15.02	13	bot	2	20	1	2	725	100903	1591	17	5	821	1	14	202	YB+1_S2	6	14	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	5	5	6	1	4	HO	HO1P02	2	3	4	1	4	3	0	M	3	15.03	13	bot	3	20	1	2	725	100903	1518	17	6	822	1	16	202	YB+1_S2	6	16	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	5	5	7	1	4	HO	HO1P02	2	3	8	1	5	3	1	T	3	15.03	13	bot	3	20	1	2	725	100903	1519	17	7	823	1	17	202	YB+1_S2	6	17	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	5	5	5	1	4	HO	HO1P02	2	3	1	1	3	3	2	F	3	15.03	13	bot	3	20	1	2	725	100903	1517	17	8	824	1	15	202	YB+1_S2	6	15	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	7	7	9	1	4	HO	HO1P02	2	1	9	2	4	5	0	K	3	6.09	13	top	1	20	0	2	725	101089	1665	17	24	840	1	1	202	YB+1_S2	6	1	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	7	7	10	1	4	HO	HO1P02	2	1	13	2	5	5	1	R	3	6.09	13	top	1	20	0	2	725	101089	1666	17	25	841	1	2	202	YB+1_S2	6	2	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	7	7	8	1	4	HO	HO1P02	2	1	5	2	3	5	2	D	3	6.09	13	top	1	20	0	2	725	101089	1664	17	26	842	1	0	202	YB+1_S2	6	0	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	6	6	8	1	4	HO	HO1P02	2	1	12	1	0	2	0	E	3	6.1	13	top	2	20	0	2	725	101095	1592	17	27	843	1	3	202	YB+1_S2	6	3	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	6	6	9	1	4	HO	HO1P02	2	1	7	1	1	2	1	L	3	6.1	13	top	2	20	0	2	725	101095	1593	17	28	844	1	4	202	YB+1_S2	6	4	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	6	6	10	1	4	HO	HO1P02	2	1	3	1	2	2	2	S	3	6.1	13	top	2	20	0	2	725	101095	1594	17	29	845	1	5	202	YB+1_S2	6	5	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	5	5	9	1	4	HO	HO1P02	2	1	4	1	4	3	0	M	3	6.11	13	top	3	20	0	2	725	101095	1521	17	30	846	1	7	202	YB+1_S2	6	7	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	5	5	10	1	4	HO	HO1P02	2	1	8	1	5	3	1	T	3	6.11	13	top	3	20	0	2	725	101095	1522	17	31	847	1	8	202	YB+1_S2	6	8	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	5	5	8	1	4	HO	HO1P02	2	1	1	1	3	3	2	F	3	6.11	13	top	3	20	0	2	725	101095	1520	17	32	848	1	6	202	YB+1_S2	6	6	1	S2F02_CR03_HTR13_Slot-t	RPC_YB+1_S2_Fib6_HO_CR03_HTR13_Slot-t	HO_S2_Hn3
1	15	15	9	1	4	HO	HO2P02	2	1	15	3	4	7	0	H	3	1.09	14	top	1	20	2	2	725	101052	2241	18	24	888	1	1	205	YB+2_S2	6	1	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	15	15	10	1	4	HO	HO2P02	2	1	14	3	5	7	1	P	3	1.09	14	top	1	20	2	2	725	101052	2242	18	25	889	1	2	205	YB+2_S2	6	2	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	15	15	8	1	4	HO	HO2P02	2	1	16	3	3	7	2	B	3	1.09	14	top	1	20	2	2	725	101052	2240	18	26	890	1	0	205	YB+2_S2	6	0	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	14	14	8	1	4	HO	HO2P02	2	1	11	2	0	4	0	C	3	1.1	14	top	2	20	2	2	725	101180	2168	18	27	891	1	3	205	YB+2_S2	6	3	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	14	14	9	1	4	HO	HO2P02	2	1	6	2	1	4	1	J	3	1.1	14	top	2	20	2	2	725	101180	2169	18	28	892	1	4	205	YB+2_S2	6	4	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	14	14	10	1	4	HO	HO2P02	2	1	2	2	2	4	2	Q	3	1.1	14	top	2	20	2	2	725	101180	2170	18	29	893	1	5	205	YB+2_S2	6	5	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	13	13	9	1	4	HO	HO2P02	2	1	9	2	4	5	0	K	3	1.11	14	top	3	20	2	2	725	101180	2097	18	30	894	1	7	205	YB+2_S2	6	7	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	13	13	10	1	4	HO	HO2P02	2	1	13	2	5	5	1	R	3	1.11	14	top	3	20	2	2	725	101180	2098	18	31	895	1	8	205	YB+2_S2	6	8	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	13	13	8	1	4	HO	HO2P02	2	1	5	2	3	5	2	D	3	1.11	14	top	3	20	2	2	725	101180	2096	18	32	896	1	6	205	YB+2_S2	6	6	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	12	12	8	1	4	HO	HO2P02	2	1	12	1	0	2	0	E	3	1.12	14	top	4	20	2	2	725	101178	2024	18	33	897	1	9	205	YB+2_S2	6	9	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	12	12	9	1	4	HO	HO2P02	2	1	7	1	1	2	1	L	3	1.12	14	top	4	20	2	2	725	101178	2025	18	34	898	1	10	205	YB+2_S2	6	10	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	12	12	10	1	4	HO	HO2P02	2	1	3	1	2	2	2	S	3	1.12	14	top	4	20	2	2	725	101178	2026	18	35	899	1	11	205	YB+2_S2	6	11	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	11	11	9	1	4	HO	HO2P02	2	1	4	1	4	3	0	M	3	2.09	14	top	5	20	2	2	725	101178	1953	18	36	900	1	13	205	YB+2_S2	6	13	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	11	11	10	1	4	HO	HO2P02	2	1	8	1	5	3	1	T	3	2.09	14	top	5	20	2	2	725	101178	1954	18	37	901	1	14	205	YB+2_S2	6	14	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
1	11	11	8	1	4	HO	HO2P02	2	1	1	1	3	3	2	F	3	2.09	14	top	5	20	2	2	725	101178	1952	18	38	902	1	12	205	YB+2_S2	6	12	2	S2F02_CR03_HTR14_Slot-t	RPC_YB+2_S2_Fib6_HO_CR03_HTR14_Slot-t	HO_S2_Hn4
-1	15	-15	15	1	4	HO	HO2M04	3	2	15	3	4	7	0	H	3	18.08	15	top	1	20	4	2	725	101105	87	18	24	888	1	1	208	YB-2_S3	6	1	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	15	-15	14	1	4	HO	HO2M04	3	2	14	3	5	7	1	P	3	18.08	15	top	1	20	4	2	725	101105	86	18	25	889	1	2	208	YB-2_S3	6	2	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	15	-15	16	1	4	HO	HO2M04	3	2	16	3	3	7	2	B	3	18.08	15	top	1	20	4	2	725	101105	88	18	26	890	1	0	208	YB-2_S3	6	0	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	14	-14	16	1	4	HO	HO2M04	3	2	11	2	0	4	0	C	3	18.07	15	top	2	20	4	2	725	101108	160	18	27	891	1	3	208	YB-2_S3	6	3	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	14	-14	15	1	4	HO	HO2M04	3	2	6	2	1	4	1	J	3	18.07	15	top	2	20	4	2	725	101108	159	18	28	892	1	4	208	YB-2_S3	6	4	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	14	-14	14	1	4	HO	HO2M04	3	2	2	2	2	4	2	Q	3	18.07	15	top	2	20	4	2	725	101108	158	18	29	893	1	5	208	YB-2_S3	6	5	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	13	-13	15	1	4	HO	HO2M04	3	2	9	2	4	5	0	K	3	18.06	15	top	3	20	4	2	725	101108	231	18	30	894	1	7	208	YB-2_S3	6	7	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	13	-13	14	1	4	HO	HO2M04	3	2	13	2	5	5	1	R	3	18.06	15	top	3	20	4	2	725	101108	230	18	31	895	1	8	208	YB-2_S3	6	8	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	13	-13	16	1	4	HO	HO2M04	3	2	5	2	3	5	2	D	3	18.06	15	top	3	20	4	2	725	101108	232	18	32	896	1	6	208	YB-2_S3	6	6	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	12	-12	16	1	4	HO	HO2M04	3	2	12	1	0	2	0	E	3	18.05	15	top	4	20	4	2	725	101110	304	18	33	897	1	9	208	YB-2_S3	6	9	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	12	-12	15	1	4	HO	HO2M04	3	2	7	1	1	2	1	L	3	18.05	15	top	4	20	4	2	725	101110	303	18	34	898	1	10	208	YB-2_S3	6	10	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	12	-12	14	1	4	HO	HO2M04	3	2	3	1	2	2	2	S	3	18.05	15	top	4	20	4	2	725	101110	302	18	35	899	1	11	208	YB-2_S3	6	11	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	11	-11	15	1	4	HO	HO2M04	3	2	4	1	4	3	0	M	3	17.08	15	top	5	20	4	2	725	101110	375	18	36	900	1	13	208	YB-2_S3	6	13	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	11	-11	14	1	4	HO	HO2M04	3	2	8	1	5	3	1	T	3	17.08	15	top	5	20	4	2	725	101110	374	18	37	901	1	14	208	YB-2_S3	6	14	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	11	-11	16	1	4	HO	HO2M04	3	2	1	1	3	3	2	F	3	17.08	15	top	5	20	4	2	725	101110	376	18	38	902	1	12	208	YB-2_S3	6	12	-2	S2F02_CR03_HTR15_Slot-t	RPC_YB-2_S3_Fib6_HO_CR03_HTR15_Slot-t	HO_S3_Hn1
-1	7	-7	12	1	4	HO	HO1M04	3	2	9	2	4	5	0	K	3	12.09	16	bot	1	20	7	2	725	100994	660	3	0	144	1	10	211	YB-1_S3	6	10	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	7	-7	11	1	4	HO	HO1M04	3	2	13	2	5	5	1	R	3	12.09	16	bot	1	20	7	2	725	100994	659	3	1	145	1	11	211	YB-1_S3	6	11	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	7	-7	13	1	4	HO	HO1M04	3	2	5	2	3	5	2	D	3	12.09	16	bot	1	20	7	2	725	100994	661	3	2	146	1	9	211	YB-1_S3	6	9	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	6	-6	13	1	4	HO	HO1M04	3	2	12	1	0	2	0	E	3	12.1	16	bot	2	20	7	2	725	101271	733	3	3	147	1	12	211	YB-1_S3	6	12	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	6	-6	12	1	4	HO	HO1M04	3	2	7	1	1	2	1	L	3	12.1	16	bot	2	20	7	2	725	101271	732	3	4	148	1	13	211	YB-1_S3	6	13	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	6	-6	11	1	4	HO	HO1M04	3	2	3	1	2	2	2	S	3	12.1	16	bot	2	20	7	2	725	101271	731	3	5	149	1	14	211	YB-1_S3	6	14	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	5	-5	12	1	4	HO	HO1M04	3	2	4	1	4	3	0	M	3	12.11	16	bot	3	20	7	2	725	101271	804	3	6	150	1	16	211	YB-1_S3	6	16	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	5	-5	11	1	4	HO	HO1M04	3	2	8	1	5	3	1	T	3	12.11	16	bot	3	20	7	2	725	101271	803	3	7	151	1	17	211	YB-1_S3	6	17	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	5	-5	13	1	4	HO	HO1M04	3	2	1	1	3	3	2	F	3	12.11	16	bot	3	20	7	2	725	101271	805	3	8	152	1	15	211	YB-1_S3	6	15	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	7	-7	15	1	4	HO	HO1M04	3	4	9	2	4	5	0	K	3	12.05	16	top	1	20	6	2	725	100940	663	3	24	168	1	1	211	YB-1_S3	6	1	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	7	-7	14	1	4	HO	HO1M04	3	4	13	2	5	5	1	R	3	12.05	16	top	1	20	6	2	725	100940	662	3	25	169	1	2	211	YB-1_S3	6	2	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	7	-7	16	1	4	HO	HO1M04	3	4	5	2	3	5	2	D	3	12.05	16	top	1	20	6	2	725	100940	664	3	26	170	1	0	211	YB-1_S3	6	0	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	6	-6	16	1	4	HO	HO1M04	3	4	12	1	0	2	0	E	3	12.06	16	top	2	20	6	2	725	101539	736	3	27	171	1	3	211	YB-1_S3	6	3	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	6	-6	15	1	4	HO	HO1M04	3	4	7	1	1	2	1	L	3	12.06	16	top	2	20	6	2	725	101539	735	3	28	172	1	4	211	YB-1_S3	6	4	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	6	-6	14	1	4	HO	HO1M04	3	4	3	1	2	2	2	S	3	12.06	16	top	2	20	6	2	725	101539	734	3	29	173	1	5	211	YB-1_S3	6	5	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	5	-5	15	1	4	HO	HO1M04	3	4	4	1	4	3	0	M	3	12.07	16	top	3	20	6	2	725	101539	807	3	30	174	1	7	211	YB-1_S3	6	7	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	5	-5	14	1	4	HO	HO1M04	3	4	8	1	5	3	1	T	3	12.07	16	top	3	20	6	2	725	101539	806	3	31	175	1	8	211	YB-1_S3	6	8	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
-1	5	-5	16	1	4	HO	HO1M04	3	4	1	1	3	3	2	F	3	12.07	16	top	3	20	6	2	725	101539	808	3	32	176	1	6	211	YB-1_S3	6	6	-1	S2F02_CR03_HTR16_Slot-t	RPC_YB-1_S3_Fib6_HO_CR03_HTR16_Slot-t	HO_S3_Hn2
1	7	7	12	1	4	HO	HO1P04	3	2	9	2	4	5	0	K	3	15.09	17	bot	1	20	9	2	725	100954	1668	17	0	816	1	10	214	YB+1_S3	6	10	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
1	7	7	11	1	4	HO	HO1P04	3	2	13	2	5	5	1	R	3	15.09	17	bot	1	20	9	2	725	100954	1667	17	1	817	1	11	214	YB+1_S3	6	11	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
1	7	7	13	1	4	HO	HO1P04	3	2	5	2	3	5	2	D	3	15.09	17	bot	1	20	9	2	725	100954	1669	17	2	818	1	9	214	YB+1_S3	6	9	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
1	6	6	13	1	4	HO	HO1P04	3	2	12	1	0	2	0	E	3	15.1	17	bot	2	20	9	2	725	100951	1597	17	3	819	1	12	214	YB+1_S3	6	12	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
1	6	6	12	1	4	HO	HO1P04	3	2	7	1	1	2	1	L	3	15.1	17	bot	2	20	9	2	725	100951	1596	17	4	820	1	13	214	YB+1_S3	6	13	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
1	6	6	11	1	4	HO	HO1P04	3	2	3	1	2	2	2	S	3	15.1	17	bot	2	20	9	2	725	100951	1595	17	5	821	1	14	214	YB+1_S3	6	14	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
1	5	5	12	1	4	HO	HO1P04	3	2	4	1	4	3	0	M	3	15.11	17	bot	3	20	9	2	725	100951	1524	17	6	822	1	16	214	YB+1_S3	6	16	1	S2F02_CR03_HTR17_Slot-t	RPC_YB+1_S3_Fib6_HO_CR03_HTR17_Slot-t	HO_S3_Hn3
